,ID,Country,Brand,Type,Package,Rating,Image
1674,1674,USA,Brand A,Hot & Spicy Udon,Pack,3,
1675,1675,USA,Brand B,35% Less Sodium Beef,Pack,3.5,
1676,1676,KOR,Brand C,Tempura Udon Flavor Cup Ramyun,Cup,4.5,
1677,1677,VNM,Brand D,Good Chicken Abalone Bean Vermicelli,Pack,3.3,
1678,1678,JPN,Brand E,Seafood Flavor JPNese Noodles,Bowl,4.3,
1679,1679,THA,Brand F,Casserole Beef Flavour,Pack,3.5,
1680,1680,JPN,Brand A,Ramen Shop Sapporo Miso,Pack,4,
1681,1681,KOR,Brand B,Spicy Shrimp Cup Ramyun,Cup,4.3,
1682,1682,USA,Brand C,Instant Lunch Shrimp,Cup,3.8,
1683,1683,USA,Brand D,Top Ramen Cucharealo Habanero Shrimp,Pack,3.8,
1684,1684,KOR,Brand E,Namja Ramyun,Bowl,4.3,
1685,1685,IDN,Brand F,Kriuuk Bawang,Pack,4.3,
1686,1686,USA,Brand G,Original Flavor,Cup,3.5,
1687,1687,KOR,Brand A,Neoguri Spicy Seafood,Cup,4,
1688,1688,MYS,Brand B,Kari 365 Curry Flavour,Pack,5,
1689,1689,USA,Brand C,Vegetable Instant Noodle soup,Cup,3.3,
1690,1690,JPN,Brand D,Ippei-chan Yomise-No Yakisoba Oriental,Tray,4.8,
1691,1691,KOR,Brand E,Rice Noodle With Seafood Flavored Soup,Tray,3.5,
1692,1692,THA,Brand F,Pho Bo Beef Flavour Rice Stick,Bowl,3.3,
1693,1693,IDN,Brand G,Rasa Ayam Bawang,Pack,3.5,
1694,1694,USA,Brand A,Instant Lunch Chicken,Cup,3.5,
1695,1695,FJI,Brand B,Chow Tomato ,Pack,4.3,
1696,1696,CHN,Brand C,Crystal Noodles Savory Shoyu,Cup,1.5,
1697,1697,FJI,Brand D,Chow Masala,Pack,4,
1698,1698,VNM,Brand E,Good Tomyum Kung Bean Vermicelli,Pack,3.5,
1699,1699,IDN,Brand F,Sedaaap Mi Goreng,Pack,5,
1700,1700,KOR,Brand A,Rice Noodle With Kimchi Flavored Soup,Tray,3,
1701,1701,KOR,Brand B,Bowl Noodle Shrimp Flavor,Bowl,3.3,
1702,1702,IDN,Brand C,Selera Pedas Hot Tomato Soup Flavor,Pack,4.5,
1703,1703,VNM,Brand D,Hao Hao Mushroom,Pack,2.8,
1704,1704,VNM,Brand E,Mushroom Flavor Ramen Noodles,Pack,3.5,
1705,1705,USA,Brand F,Rich Shoyu Ramen,Pack,4,
1706,1706,USA,Brand G,Nagasaki Sara Udon Chicken ,Pack,4.3,
1707,1707,USA,Brand A,Cold Noodles With Lemon Soy Dressing,Pack,4,
1708,1708,USA,Brand B,Tonkotsu-Shoyu Rich Pork Flavor Ramen,Pack,4.8,
1709,1709,USA,Brand C,Miso Ramen Rich Sapporo Miso,Pack,5,
1710,1710,USA,Brand D,Miso Ramen - Mild,Pack,4,
1711,1711,USA,Brand E,Shio Ramen Seafood Mild,Pack,4.5,
1712,1712,IDN,Brand F,GoBang,Pack,5,
1713,1713,KOR,Brand G,Rice Noodle With Hot & Spicy,Tray,3.3,
1714,1714,CHN,Brand A,KORn Style Seafood,Cup,2.8,
1715,1715,KOR,Brand B,Rice Topokki,Bowl,5,
1716,1716,USA,Brand C,Top Ramen Short Cuts Lime Chili,Pack,3.8,
1717,1717,USA,Brand D,Shin Bowl (New),Bowl,4.3,
1718,1718,IDN,Brand E,Soto Koya Pedasss,Pack,3.3,
1719,1719,THA,Brand F,Artificial Chicken Rice Vermicelli,Bowl,2.5,
1720,1720,JPN,Brand A,Nabeyaki Udon,Bowl,3.5,
1721,1721,VNM,Brand B,Viet Rice Noodles Chicken,Pack,3.5,
1722,1722,USA,Brand C,Chapagetti,Bowl,5,
1723,1723,CHN,Brand D,Artificial Hot & Sour Shrimp,Pack,4,
1724,1724,IDN,Brand E,Mi Keriting Rasa Ayam Bawang,Pack,3.8,
1725,1725,VNM,Brand F,Good Chicken Bean Vermicelli,Pack,3.3,
1726,1726,KOR,Brand G,Katsuobushi Udon,Bowl,3.8,
1727,1727,IDN,Brand A,Rasa Coto Makassar,Pack,4,
1728,1728,CHN,Brand B,Mianba,Pack,4,
1729,1729,THA,Brand C,Stewed Duck,Cup,3,
1730,1730,TWN,Brand D,Chinese Spices Tong Tsai Bean Vermicelli,Pack,3.5,
1731,1731,IDN,Brand E,Special Fried Curly Noodle (Local),Pack,5,
1732,1732,USA,Brand F,Top Ramen Short Cuts Roast Chicken,Pack,4.3,
1733,1733,VNM,Brand G,Hao Hao Mi Chay Vegetarian,Pack,3.3,
1734,1734,CHN,Brand A,Artificial Pickled Cabbage Fish,Pack,2.8,
1735,1735,USA,Brand B,Imitation Chicken Vegetarian,Cup,3.8,
1736,1736,IDN,Brand C,Rasa Mi Cakalang,Pack,4.5,
1737,1737,KOR,Brand D,Seafood Vermicelli Anchovy,Bowl,4.3,
1738,1738,THA,Brand E,Mushroom Vegetarian,Bowl,4.8,
1739,1739,VNM,Brand F,Bestcook Hot & Sour Shrimp,Bowl,4.3,
1740,1740,CHN,Brand A,Crystal Noodles Hot & Sour,Bowl,3.5,
1741,1741,KOR,Brand B,RaUdong Unfried Noodle With Kimchi,Bowl,4.5,
1742,1742,IDN,Brand C,Sedaaap Mi Kuah Rasa Kari Ayam,Pack,4,
1743,1743,CHN,Brand D,Artificial Pork Ribs,Bowl,3.5,
1744,1744,USA,Brand E,Top Ramen Short Cuts Chicken,Pack,4,
1745,1745,USA,Brand F,Top Ramen Cucharealo Tomato Chicken,Pack,3.5,
1746,1746,CHN,Brand G,KORn Style Spicy Pork,Cup,3.5,
1747,1747,JPN,Brand A,Sansai Soba Edible Wld Plant,Bowl,3.3,
1748,1748,VNM,Brand B,Mi Kim Chee,Pack,3.8,
1749,1749,KOR,Brand C,Doong Ji Cold Noodle Chilled Broth,Pack,4.3,
1750,1750,MYS,Brand D,2 Minute Noodles Perencah Asam Laksa,Pack,4,
1751,1751,USA,Brand E,Top Ramen Short Cuts Beef,Pack,3.5,
1752,1752,CHN,Brand F,Artificial Stew Beef,Bowl,3.8,
1753,1753,KOR,Brand G,Chapagetti (KORn),Pack,4,
1754,1754,CHN,Brand A,Stir Rice Vermicelli SGPan Laksa,Tray,3.8,
1755,1755,KOR,Brand B,Mild Bean Curd Stew,Cup,2,
1756,1756,IDN,Brand C,Soto Koya Gurih,Pack,4,
1757,1757,USA,Brand D,Top Ramen Cucharealo Picante Chicken,Pack,4.5,
1758,1758,VNM,Brand E,Mi Chay Vegetarian,Pack,3.5,
1759,1759,CAN,Brand F,Shrimp,Pack,2.5,
1760,1760,IDN,Brand A,Mi Goreng Kriuuk Pedas,Pack,3.8,
1761,1761,THA,Brand B,Vegetarian,Pack,3.5,
1762,1762,CHN,Brand C,Mee Goreng Dry Ramen Noodles,Pack,3.8,
1763,1763,VNM,Brand D,Instant Porridge Chicken,Pack,3.3,
1764,1764,JPN,Brand E,Seven & I Shoyu,Cup,4.5,
1765,1765,KOR,Brand F,Kko Kko Myun King Cup,Bowl,4.8,
1766,1766,KOR,Brand G,Seolleongtangmyeon,Pack,3.5,
1767,1767,KOR,Brand A,Rabokki,Pack,4.8,
1768,1768,KOR,Brand B,Namja,Pack,5,
1769,1769,JPN,Brand C,Shoyu,Cup,3.3,
1770,1770,KOR,Brand D,Bibim Men Cucumber,Pack,5,
1771,1771,KOR,Brand E,Kokomen Spicy Chicken,Pack,5,
1772,1772,KOR,Brand F,Speed King Bowl (Prototype),Bowl,3.5,
1773,1773,CHN,Brand G,Potatoes & Stewed Beef,Pack,5,
1774,1774,THA,Brand A,Tom Yum Shrimp Rice Stick,Bowl,3.8,
1775,1775,JPN,Brand B,Tempura Soba,Pack,4,
1776,1776,IDN,Brand C,Sedaaap Mi Kuah Rasa Soto,Pack,4,
1777,1777,TWN,Brand D,Bowl Ramen Shrimp,Bowl,3.8,
1778,1778,VNM,Brand E,Oh! Ricey Phnom Penh Rice Noodle,Pack,3.8,
1779,1779,CHN,Brand F,Stewde Chicken Of Mushroom,Cup,3.3,
1780,1780,IDN,Brand A,Beef,Pack,3.5,
1781,1781,CAN,Brand B,Spicy Chicken,Pack,2,
1782,1782,CHN,Brand C,Spicy Beef,Pack,3.8,
1783,1783,CAN,Brand D,Vegetable,Pack,1.8,
1784,1784,IDN,Brand E,Selera Pedas Mi Goreng Hot Chicken Lemon,Pack,4.3,
1785,1785,KOR,Brand F,Neoguri Mild (KOR),Pack,4,
1786,1786,THA,Brand G,Vegetarian Tom Yum,Bowl,3.5,
1787,1787,IDN,Brand A,Super Rasa Ayam Bawang,Pack,4,
1788,1788,KOR,Brand B,Hot Spicy Bowl With Soy Peptide,Bowl,3.5,
1789,1789,JPN,Brand C,Super Big Ramen Soy Sauce,Bowl,1.3,
1790,1790,THA,Brand D,Abalone Chicken,Cup,1.8,
1791,1791,CHN,Brand E,Premium Taste Roasted Beef,Bowl,4,
1792,1792,IDN,Brand F,Isi 2 Mi Goreng Rasa Ayam Kecap,Pack,4.5,
1793,1793,VNM,Brand G,Hot Sour Shrimp,Pack,3.8,
1794,1794,CAN,Brand A,Chicken,Pack,3,
1795,1795,USA,Brand B,Bowl Noodle Savory Chicken (New),Bowl,4.3,
1796,1796,CHN,Brand C,KORn Style Pork,Cup,3,
1797,1797,ARE,Brand D,Vegetable,Pack,3.8,
1798,1798,VNM,Brand E,Kingcook Vegetable,Pack,3,
1799,1799,CHN,Brand F,Red Oil Dan Dan,Tray,2.8,
1800,1800,IDN,Brand A,Soto Koya Jeruk Nipis,Pack,4.8,
1801,1801,CAN,Brand B,Spicy Beef,Pack,1.8,
1802,1802,USA,Brand C,Bowl Noodle Spicy Chicken (New),Bowl,4.5,
1803,1803,JPN,Brand D,Super Big Ramen Tonkotsu,Bowl,1,
1804,1804,THA,Brand E,Shiitake & Soy Sauce,Pack,1.5,
1805,1805,IDN,Brand F,GoKar,Pack,4,
1806,1806,TWN,Brand G,100 Beef With Sauerkraut,Pack,4.8,
1807,1807,KOR,Brand A,Ramen E Ramen White Broth,Pack,5,
1808,1808,CAN,Brand B,Beef,Pack,3,
1809,1809,IDN,Brand C,Isi 2 Rasa Soto,Pack,3.5,
1810,1810,CHN,Brand D,Cai Lin Ji Dry Noodles,Tray,3.3,
1811,1811,USA,Brand E,Cup Noodles Salsa Picante Chicken,Cup,3,
1812,1812,USA,Brand F,Bowl Noodle Savory Shrimp (New),Bowl,3.3,
1813,1813,VNM,Brand G,Kingcook Beef,Pack,3,
1814,1814,KOR,Brand A,Jin Ramen (Mild) (Import),Pack,3.5,
1815,1815,IDN,Brand B,Mi Goreng Kriuuk Ayam,Pack,3.8,
1816,1816,MYS,Brand C,Express Cup Curry,Cup,2.5,
1817,1817,CAN,Brand D,Oriental,Pack,2.8,
1818,1818,IDN,Brand E,Isi 2 Rasa Kari spesial,Pack,3.8,
1819,1819,CHN,Brand F,Seafood,Bowl,3,
1820,1820,IDN,Brand A,Rasa Sup Sayuran Vegan,Pack,2.3,
1821,1821,THA,Brand B,TVP Stewed Pork,Bowl,3.5,
1822,1822,USA,Brand C,Bowl Noodle Hot & Spicy Beef (New),Pack,3.5,
1823,1823,IDN,Brand D,Mi Kuah Rasa Ayam Bawang,Pack,4,
1824,1824,HKG,Brand E,Chicken,Pack,3.5,
1825,1825,USA,Brand F,Cup Noodles Shrimp Picante Style,Cup,3.3,
1826,1826,THA,Brand G,Oriental,Bowl,0.3,
1827,1827,THA,Brand A,Mushroom Vegetarian,Bowl,1.8,
1828,1828,THA,Brand B,Beef Pho,Bowl,3.8,
1829,1829,IDN,Brand C,Kuah Rice Noodles,Pack,4.5,
1830,1830,KOR,Brand D,Seafood Noodle Cup,Bowl,3.5,
1831,1831,IDN,Brand E,2 Minute Noodles Tricky Tomato,Pack,3.3,
1832,1832,TWN,Brand F,Kimchi Pickle Bean Vermicelli,Pack,1.5,
1833,1833,USA,Brand G,Garlic Vegetable Rice Noodle,Pack,3.5,
1834,1834,USA,Brand A,Big Cup Noodles Roast Chicken,Cup,3.3,
1835,1835,USA,Brand B,Bowl Noodle Savory Lobster (New),Bowl,3.8,
1836,1836,CHN,Brand C,Artificial Stew Pork,Bowl,3.3,
1837,1837,IDN,Brand D,Mi Goreng Vegan,Pack,4.3,
1838,1838,JPN,Brand E,Bikkuchigekara Big Chige,Bowl,3.8,
1839,1839,KOR,Brand F,Udon ,Bowl,4.3,
1840,1840,USA,Brand A,Ansungtangmyun (US Version),Pack,3.8,
1841,1841,KOR,Brand B,Soba,Pack,4.3,
1842,1842,USA,Brand C,Bowl Noodle Savory Tempura Udon,Bowl,3.5,
1843,1843,KOR,Brand D,Shin Ramyun Black Onion,Cup,5,
1844,1844,USA,Brand E,Bowl Noodle Spicy Kimchi (New),Bowl,3.8,
1845,1845,USA,Brand F,Chow Mein (New),Pack,5,
1846,1846,USA,Brand G,Naengmyeon Combo,Bowl,3.8,
1847,1847,USA,Brand A,Spoon-it Chicken,Pack,3.5,
1848,1848,CHN,Brand B,Artificial Mushroom Chicken,Bowl,1.3,
1849,1849,KOR,Brand C,Jinjja Jinjja,Pack,5,
1850,1850,PHL,Brand D,Instant Mami Beef,Pack,3.3,
1851,1851,MYS,Brand E,Express Cup Tom Yum,Cup,3.8,
1852,1852,ARE,Brand F,chicken,Pack,3.3,
1853,1853,TWN,Brand G,Good Good Eat Super Ramen Vegetable,Pack,2.8,
1854,1854,IDN,Brand A,Mi Goreng Sate (Local),Pack,5,
1855,1855,CHN,Brand B,Artificial Spicy Beef,Bowl,3.5,
1856,1856,JPN,Brand C,U.F.O. Yakiosoba,Bowl,3.8,
1857,1857,VNM,Brand D,Chicken Shrimp,Pack,2.5,
1858,1858,USA,Brand E,Yakisoba Spicy Vegetable,Tray,3.3,
1859,1859,KOR,Brand F,Odongtong Myon Seafood,Bowl,2.8,
1860,1860,IDN,Brand A,Mi Goreng Rasa Ayam Panggang Jumbo (Local),Pack,5,
1861,1861,IDN,Brand B,Rasa Soto Betawi,Pack,4.5,
1862,1862,IDN,Brand C,Curly Noodle With Chicken Chilli Paddi,Pack,4.3,
1863,1863,IDN,Brand D,Rasa Mi Kocok Bandung,Pack,3.3,
1864,1864,IDN,Brand E,Rasa Soto Banjar Limau Kulit,Pack,5,
1865,1865,IDN,Brand F,Tom Yum Shrimp,Pack,5,
1866,1866,IDN,Brand G,Cup Noodles Beef,Pack,5,
1867,1867,IDN,Brand A,Cup Noodles Shrimp,Pack,4,
1868,1868,IDN,Brand B,Oriental Kitchen Spicy Seafood,Pack,4,
1869,1869,IDN,Brand C,Daily Hot & Spicy Tom Yun,Cup,5,
1870,1870,IDN,Brand D,Curly Noodle With Laksa Chilli,Pack,3.5,
1871,1871,IDN,Brand E,Mi Goreng Barbecue Chicken,Pack,5,
1872,1872,JPN,Brand F,Seafood Ramen,Bowl,3.5,
1873,1873,USA,Brand G,Bowl Noodle Savory Beef,Bowl,4,
1874,1874,ARE,Brand A,Chicken Curry,Pack,3.8,
1875,1875,USA,Brand B,Spoon-it Beef,Pack,3.3,
1876,1876,KOR,Brand C,Kiss Myon,Pack,3.8,
1877,1877,USA,Brand D,Ramen Bowl Spicy Chicken,Bowl,3.3,
1878,1878,VNM,Brand E,Hu Tieu Ca Stewed Fish,Bowl,3.8,
1879,1879,IDN,Brand F,Mi Goreng Rendang (Import),Pack,5,
1880,1880,KOR,Brand A,Nature Is Delicious Spicy,Pack,3.8,
1881,1881,USA,Brand B,Spoon-it Creamy Chicken,Pack,4,
1882,1882,HKG,Brand C,Seaweed,Bowl,3.3,
1883,1883,KOR,Brand D,Hearty Rice Noodle Beef,Pack,4.3,
1884,1884,VNM,Brand E,Kung Fu Mixed Foods,Bowl,2.8,
1885,1885,USA,Brand F,Chow Mein Spicy Chicken,Tray,3.3,
1886,1886,TWN,Brand G,Pork Flavor Ramen,Pack,2.8,
1887,1887,THA,Brand A,Noodle Soup Spicy Beef Garlic Onion,Bowl,3.3,
1888,1888,TWN,Brand B,Man Han Feast Spring Onion Eel,Bowl,4.3,
1889,1889,CHN,Brand C,KORn Style Beef,Cup,3.5,
1890,1890,USA,Brand D,Chow Mein Chinese Chicken Vegetable,Tray,4,
1891,1891,USA,Brand E,Spoon-it Rich Hearty Beef Stew,Pack,3.5,
1892,1892,JPN,Brand F,Demae Ramen Black Garlic Oil Tonkotsu,Pack,4.5,
1893,1893,USA,Brand G,Big Cup Noodles Lime Chili Shrimp,Cup,4,
1894,1894,JPN,Brand A,Chikin Ramen (Local),Pack,5,
1895,1895,USA,Brand B,Cup Noodles Salsa Picante Shrimp,Cup,3.5,
1896,1896,USA,Brand C,Chow Mein Orange Chicken,Tray,4,
1897,1897,USA,Brand D,Spoon-it Rich Hearty Savory Chicken,Pack,3.3,
1898,1898,USA,Brand E,Big Cup Noodles Spicy Chicken,Cup,3.5,
1899,1899,JPN,Brand F,JPNese Style Noodle Curry,Bowl,4.5,
1900,1900,VNM,Brand A,Kingcook Chicken,Pack,3.5,
1901,1901,CHN,Brand B,Stir Rice Vermicelli IDNn Gado Gado,Tray,2.3,
1902,1902,KOR,Brand C,Tom Yum Shrimp,Pack,3.8,
1903,1903,MYS,Brand D,Cup Noodles Beef,Cup,2,
1904,1904,USA,Brand E,Cup Noodles Shrimp,Tray,3.8,
1905,1905,THA,Brand F,Oriental Kitchen Spicy Seafood,Bowl,2.5,
1906,1906,KOR,Brand G,Daily Hot & Spicy Tom Yun,Pack,3.8,
1907,1907,HKG,Brand A,Cup Noodles Xo Sauce Seafood,Cup,3.8,
1908,1908,IDN,Brand B,Mi Segera Mi Goreng Perisa Sambal Goreng,Pack,4.5,
1909,1909,IDN,Brand C,Rasa Sup Buntut Oxtail Soup,Pack,2.8,
1910,1910,CHN,Brand D,Artificial Seafood,Pack,3.8,
1911,1911,KOR,Brand E,Udon Garlic Teriyaki,Pack,4.8,
1912,1912,IDN,Brand F,Instant Cup Noodles Mi Goreng Satay,Cup,4.3,
1913,1913,KOR,Brand G,Hearty Rice Noodle Black Bean Vegetable,Pack,3.8,
1914,1914,VNM,Brand A,Kingcook Shrimp,Pack,2.8,
1915,1915,MYS,Brand B,Express Cup Fried Onion Chicken,Cup,3.3,
1916,1916,KOR,Brand C,Kitsune Udon,Bowl,4,
1917,1917,CHN,Brand D,Shin Ramyun Shrimp,Pack,4.5,
1918,1918,IDN,Brand E,Spicy Coconut Shrimp,Pack,4.8,
1919,1919,KOR,Brand F,Nagasaki Jjampong,Pack,4.8,
1920,1920,KOR,Brand A,Kko Kko Myun,Pack,5,
1921,1921,KOR,Brand B,Hong Ramyun Soup Soy Peptide Mild,Pack,3.3,
1922,1922,UK,Brand C,Chicken,Pack,3,
1923,1923,UK,Brand D,Spicy Sweet & Sour,Pack,3,
1924,1924,VNM,Brand E,Kung Fu Artificial Chicken Rice Noodle,Bowl,3.5,
1925,1925,JPN,Brand F,Gozen Tempura,Bowl,4,
1926,1926,VNM,Brand G,Kung Fu Vegetarian,Bowl,2,
1927,1927,USA,Brand A,Ramen Bowl Kimchi,Bowl,3,
1928,1928,TWN,Brand B,Black Rooster Chicken,Pack,1.5,
1929,1929,THA,Brand C,Moo Nam Tok Rice Vermicelli,Pack,3.3,
1930,1930,USA,Brand D,Bangkok Curry Rice Noodle,Pack,2.8,
1931,1931,KOR,Brand E,Jjajangmen Black Bean,Pack,4,
1932,1932,JPN,Brand F,Shokuh Kitsune Udon,Bowl,4.3,
1933,1933,JPN,Brand G,Ponpoko Tempura Soba,Bowl,4.3,
1934,1934,PHL,Brand A,Beef Na Beef,Pack,3.8,
1935,1935,USA,Brand B,Ramen Bowl Spicy Shrimp,Bowl,3,
1936,1936,KOR,Brand C,Hwa King Cup,Cup,3.5,
1937,1937,CHN,Brand D,Onion,Pack,3.8,
1938,1938,USA,Brand E,Ramen Bowl Hot & Spicy,Bowl,3.8,
1939,1939,IDN,Brand F,Mie Telor Asli,Pack,3,
1940,1940,THA,Brand A,Sour Spicy Chicken Tom Yum,Bowl,3.3,
1941,1941,CHN,Brand B,Artificial Pork Ribs,Pack,4,
1942,1942,JPN,Brand C,Shio,Pack,5,
1943,1943,IDN,Brand D,Mi Segera Mi Sup Perisa Kari Ayam,Pack,4,
1944,1944,CHN,Brand E,Artificial Chicken,Pack,4,
1945,1945,UK,Brand F,Chicken & Mushroom,Cup,3.8,
1946,1946,KOR,Brand G,Seafood Ramyun,Pack,3.8,
1947,1947,THA,Brand A,Tom Yum Shrimp,Bowl,3.5,
1948,1948,JPN,Brand B,Cup Noodles Beef,Bowl,4.3,
1949,1949,KOR,Brand C,Cup Noodles Shrimp,Cup,3.8,
1950,1950,KOR,Brand D,Oriental Kitchen Spicy Seafood,Bowl,3.8,
1951,1951,TWN,Brand E,Daily Hot & Spicy Tom Yun,Pack,3.3,
1952,1952,THA,Brand F,Spicy Beef,Cup,2.8,
1953,1953,VNM,Brand G,Hao Hao Shrimp Onion,Pack,3,
1954,1954,CHN,Brand A,Artificial Spicy Beef,Pack,4.3,
1955,1955,JPN,Brand B,Gozen Kitsune Udon,Bowl,5,
1956,1956,THA,Brand C,Yakisoba,Pack,3,
1957,1957,SGP,Brand D,Chinese Mushroom Rice Noodle,Cup,2.5,
1958,1958,JPN,Brand E,Tom Yam Ramen Pork,Pack,4.8,
1959,1959,KOR,Brand F,Buckwheat Bibim Ramyon,Pack,1.1,
1960,1960,CHN,Brand A,Sichuan Hot Pot Sweet Potato Thread,Bowl,0.5,
1961,1961,KOR,Brand B,Seafood Selection,Pack,3.5,
1962,1962,KOR,Brand C,JPNese Miso,Pack,2.8,
1963,1963,THA,Brand D,XO Sauce,Bowl,1.3,
1964,1964,TWN,Brand E,Kung Fu Artificial Mushroom Pork,Bowl,1.3,
1965,1965,CHN,Brand F,Artificial Braised Beef,Pack,4.3,
1966,1966,PHL,Brand G,Supreme La Paz Batchoy Beef Garlic,Bowl,3.5,
1967,1967,VNM,Brand A,Spaghetti,Pack,3.8,
1968,1968,KOR,Brand B,Yeul Hot Taste,Bowl,3.5,
1969,1969,UK,Brand C,Bombay Bad Boy,Cup,4,
1970,1970,CHN,Brand D,Artificial Pork,Pack,3.8,
1971,1971,TWN,Brand E,"""A"" Series Vegetarian",Pack,3.3,
1972,1972,JPN,Brand F,My Friend Vic Tanuki Udon,Bowl,4.8,
1973,1973,KOR,Brand G,Jin Ramen Big Bowl (Hot),Bowl,3.5,
1974,1974,VNM,Brand A,Phu Gia Bamboo Shoot Artificial Pork Bean Thread,Pack,1.3,
1975,1975,JPN,Brand B,Ponpoko Tempura Udon,Bowl,4.8,
1976,1976,KOR,Brand C,Cold Noodles By Dad,Pack,2.8,
1977,1977,JPN,Brand D,Demae Iccho Sesame Oil Chicken Macaroni,Pack,3.8,
1978,1978,IDN,Brand E,2 Minute Noodles Thrillin' Curry,Pack,2,
1979,1979,JPN,Brand F,Tom Yam Prawn,Pack,4.5,
1980,1980,HKG,Brand A,Superior Soup Rice Noodle,Pack,2.5,
1981,1981,VNM,Brand B,Kung Fu Artificial Pork Flavor,Bowl,3,
1982,1982,USA,Brand C,Tom Yum Shrimp,Tray,1.8,
1983,1983,UK,Brand D,Cup Noodles Beef,Pack,2,
1984,1984,TWN,Brand E,Cup Noodles Shrimp,Pack,3.3,
1985,1985,TWN,Brand F,Oriental Kitchen Spicy Seafood,Pack,3.8,
1986,1986,SGP,Brand G,Daily Hot & Spicy Tom Yun,Pack,5,
1987,1987,UK,Brand A,Tom Yum Shrimp,Cup,1.5,
1988,1988,KOR,Brand B,Cup Noodles Beef,Pack,4,
1989,1989,THA,Brand C,Cup Noodles Shrimp,Cup,3.5,
1990,1990,UK,Brand D,Oriental Kitchen Spicy Seafood,Pack,2,
1991,1991,TWN,Brand E,Daily Hot & Spicy Tom Yun,Pack,3.8,
1992,1992,KOR,Brand F,Oolongmen Artificial Seafood,Cup,3.5,
1993,1993,TWN,Brand G,Tomato Vegetables,Pack,4,
1994,1994,USA,Brand A,Ramen Noodle Soup Beef,Pack,3.3,
1995,1995,PHL,Brand B,Pancit Canton Extra Hot Chili,Pack,4,
1996,1996,THA,Brand C,Vegetarian,Cup,3.3,
1997,1997,UK,Brand D,Super Noodles Sweet & sour,Pack,3.5,
1998,1998,USA,Brand E,Lemongrass Chili Rice Noodle,Pack,1.5,
1999,1999,USA,Brand F,Spring Onion Rice Noodle,Pack,3.8,
2000,2000,KOR,Brand A,Asian Style Noodles Seafood,Bowl,3.5,
2001,2001,KOR,Brand B,Chapagetti Chajang,Pack,4,
2002,2002,UK,Brand C,Super Noodles Mild Curry,Pack,3.3,
2003,2003,UK,Brand D,Super Noodles To Go Chinese Space Rib,Bowl,2.5,
2004,2004,THA,Brand E,Chand Clear Soup,Bowl,3.5,
2005,2005,VNM,Brand F,KORn Style Kim Chee,Bowl,4.3,
2006,2006,VNM,Brand G,Tu Quy Pork,Pack,2.8,
2007,2007,TWN,Brand A,Steam Vermicelli,Pack,2.1,
2008,2008,TWN,Brand B,Bah Kut Tea Noodle For Vegetarians,Pack,3.3,
2009,2009,TWN,Brand C,Artificial Onion Flavor Bean Thread,Bowl,1.5,
2010,2010,CHN,Brand D,Single Noble Black Bone Chicken Sweet Potato Thread,Cup,0,
2011,2011,VNM,Brand E,Phu Gia Cua Crab Bean Thread,Pack,2.3,
2012,2012,USA,Brand F,Tofu & Miso,Pack,2.5,
2013,2013,USA,Brand G,Mushroom,Pack,2.8,
2014,2014,CHN,Brand A,Hot & Sour Casserole Stewed Rice Noodle,Pack,0,
2015,2015,CHN,Brand B,Sichuan Pickled Sweet Potato Thread,Pack,1.8,
2016,2016,KOR,Brand C,Shin Ramyun Black,Pack,4.8,
2017,2017,UK,Brand D,Chinese Chow Mein,Cup,3,
2018,2018,JPN,Brand E,Tempura Soba,Bowl,3.8,
2019,2019,UK,Brand F,Tom Yum Shrimp,Pack,3.5,
2020,2020,IDN,Brand A,Cup Noodles Beef,Pack,3.8,
2021,2021,VNM,Brand B,Cup Noodles Shrimp,Bowl,2,
2022,2022,USA,Brand C,Oriental Kitchen Spicy Seafood,Tray,3,
2023,2023,JPN,Brand D,Daily Hot & Spicy Tom Yun,Pack,3.3,
2024,2024,KOR,Brand E,Keopnurungji Rice Snack,Cup,2.5,
2025,2025,VNM,Brand F,Kung Fu Suc Song Artificial Pork,Bowl,3,
2026,2026,KOR,Brand G,Gomtang,Cup,4,
2027,2027,JPN,Brand A,Soy Sauce,Bowl,3.5,
2028,2028,KOR,Brand B,DJ DOC Jjolmyeon,Bowl,5,
2029,2029,UK,Brand C,Super Noodles To Go Curry,Bowl,4,
2030,2030,TWN,Brand D,One More Cup Kimchi,Cup,3.8,
2031,2031,THA,Brand E,Duck,Pack,3.3,
2032,2032,UK,Brand F,Super Noodles Bacon,Pack,4.3,
2033,2033,KOR,Brand G,Vegetable,Pack,3.3,
2034,2034,JPN,Brand A,Ippeichan Soy Sauce,Bowl,4,
2035,2035,THA,Brand B,Quick Tom Yum Shrimp,Cup,3,
2036,2036,CHN,Brand C,Crystal Noodles Vegetables,Bowl,1.5,
2037,2037,UK,Brand D,Super Noodles Souther Fried Chicken,Pack,3.8,
2038,2038,IDN,Brand E,Mi Goreng Perisa Asli,Pack,4.8,
2039,2039,UK,Brand F,Super Noodles Chinese Chow Mein,Pack,2.8,
2040,2040,THA,Brand A,Shrimp Tom Yum Flavor,Pack,3.5,
2041,2041,KOR,Brand B,60 Ingredients,Cup,2.8,
2042,2042,IDN,Brand C,Kuah Rasa Baso Sapi Rice Noodles,Pack,3,
2043,2043,UK,Brand D,Super Noodles Chicken,Pack,3.3,
2044,2044,JPN,Brand E,Taisho Fried Noodle Yakisoba,Pack,4.3,
2045,2045,IDN,Brand F,Supreme Soto,Pack,4,
